station_id,station_name,lon,lat
23320,本郷台,139.550159,35.36787
22865,西大井,139.721729,35.601616
23204,新川崎,139.671481,35.551784000000005
23316,保土ケ谷,139.599671,35.446746000000005
23291,東戸塚,139.556794,35.430353000000004
23132,北鎌倉,139.54513400000002,35.337198
23116,鎌倉,139.550428,35.318793
23217,逗子,139.578292,35.297391999999995
23290,東逗子,139.601768,35.298781
23224,田浦,139.63772600000001,35.29271
23366,横須賀,139.655855,35.284022
23135,衣笠,139.661193,35.257090999999996
23141,久里浜,139.700862,35.233107000000004
23134,北茅ケ崎,139.407569,35.339166999999996
23100,香川,139.400044,35.35655
23183,寒川,139.387452,35.367579
23341,宮山,139.379639,35.382261
23140,倉見,139.378422,35.395098
23110,門沢橋,139.38013899999999,35.406760999999996
23187,社家,139.377281,35.420543
23060,厚木,139.378631,35.44375
23088,海老名,139.389328,35.454282
22526,入谷,139.391913,35.478478
23222,相武台下,139.38629699999998,35.492734000000006
23202,下溝,139.380428,35.518516
23286,原当麻,139.375355,35.528978
23287,番田,139.362988,35.545392
23122,上溝,139.36315,35.557623
23335,南橋本,139.352484,35.580420000000004
23041,四ツ谷,139.73064399999998,35.686040999999996
22637,吉祥寺,139.57976499999998,35.703119
22986,三鷹,139.560325,35.702683
22676,国分寺,139.480841,35.700123
22949,日野,139.39393,35.679244
22840,豊田,139.381495,35.659502
22881,西八王子,139.31264,35.656621
22787,高尾,139.282288,35.642026
23174,相模湖,139.1885,35.617335
23306,藤野,139.15239,35.615918
22582,御茶ノ水,139.76495500000001,35.699605
22849,中野,139.66583500000002,35.705765
22671,高円寺,139.649664,35.705326
22494,阿佐ケ谷,139.635868,35.704817999999996
22573,荻窪,139.620109,35.704522999999995
22867,西荻窪,139.59936100000002,35.703842
23008,武蔵境,139.54340200000001,35.702083
22933,東小金井,139.52483700000002,35.701643
23006,武蔵小金井,139.506483,35.701337
22646,国立,139.44634,35.69923
22936,東中野,139.684436,35.706528999999996
22558,大久保,139.69732,35.700784000000006
22781,千駄ケ谷,139.711644,35.681231
22710,信濃町,139.720729,35.680031
22520,市ケ谷,139.73558300000002,35.691
22507,飯田橋,139.74514299999998,35.701834999999996
22758,水道橋,139.754312,35.702039
22496,浅草橋,139.784427,35.697403
23048,両国,139.79333400000002,35.69579
22640,錦糸町,139.81413600000002,35.696802000000005
22612,亀戸,139.826262,35.697345
22952,平井,139.842181,35.70643
22734,新小岩,139.857777,35.716903
22670,小岩,139.881755,35.733207
22193,市川,139.908142,35.728903
22463,本八幡,139.92741,35.720898
22320,下総中山,139.94309199999998,35.714276
22427,船橋,139.98470700000001,35.701865000000005
22415,東船橋,140.00393,35.699811
22370,津田沼,140.020179,35.691367
22439,幕張本郷,140.042241,35.672664000000005
22438,幕張,140.057899,35.6594
22327,新検見川,140.073025,35.65169
22197,稲毛,140.09256000000002,35.637264
22398,西千葉,140.103337,35.622639
22361,千葉,140.112837,35.613425
22750,新日本橋,139.77323,35.688687
22918,馬喰町,139.78238000000002,35.693365
22411,東千葉,140.122261,35.617014000000005
22368,都賀,140.149222,35.636088
22479,四街道,140.165023,35.662756
22465,物井,140.20026299999998,35.68566
22306,佐倉,140.226722,35.709742999999996
22454,南酒々井,140.267828,35.704217
24837,榎戸,140.288136,35.683966999999996
22468,八街,140.317304,35.663228000000004
22408,日向,140.362447,35.628402
22393,成東,140.410109,35.608513
25443,松尾,140.45758700000002,35.63604
22477,横芝,140.490736,35.661739000000004
22191,飯倉,140.52232800000002,35.685638
22475,八日市場,140.552419,35.699317
22418,干潟,140.603304,35.718308
22177,旭,140.65504099999998,35.721831
22190,飯岡,140.683896,35.729339
22272,倉橋,140.71401799999998,35.737836
22311,猿田,140.7374,35.747383
22443,松岸,140.795143,35.739385999999996
22354,銚子,140.827557,35.729449
22877,西立川,139.39355600000002,35.703526000000004
22935,東中神,139.38452900000001,35.706337
22847,中神,139.375816,35.709058
22490,昭島,139.361564,35.713305
22895,拝島,139.343468,35.721278000000005
22533,牛浜,139.333677,35.734547
22955,福生,139.32776299999998,35.742456
22915,羽村,139.31618799999998,35.758072999999996
22577,小作,139.302233,35.776047999999996
22601,河辺,139.284032,35.784729999999996
22926,東青梅,139.272841,35.789768
22552,青梅,139.258096,35.790512
23002,宮ノ平,139.23728899999998,35.787545
22948,日向和田,139.229515,35.788665
22515,石神前,139.225096,35.79683
22959,二俣尾,139.216161,35.803946
22509,軍畑,139.207431,35.807382000000004
22701,沢井,139.193324,35.80594
22988,御嶽,139.18258899999998,35.801468
22616,川井,139.16429,35.813697
22687,古里,139.152102,35.816247
22908,鳩ノ巣,139.12893200000002,35.815127000000004
22727,白丸,139.11486100000002,35.811735
22576,奥多摩,139.09696100000002,35.809357
22648,熊川,139.33584,35.728321
22922,東秋留,139.31166499999998,35.725904
22489,秋川,139.286715,35.727998
23013,武蔵引田,139.26990700000002,35.729711
23014,武蔵増戸,139.256355,35.730961
23005,武蔵五日市,139.228039,35.732248
22634,北八王子,139.363348,35.669232
22686,小宮,139.368481,35.685798999999996
22939,東福生,139.33594,35.745810999999996
22899,箱根ケ崎,139.34680500000002,35.771158
22005,金子,139.328546,35.810821999999995
22114,東飯能,139.325965,35.852928000000006
22038,高麗川,139.33809,35.896328000000004
22158,毛呂,139.30923700000002,35.940806
21993,越生,139.299437,35.962559000000006
22137,明覚,139.28878899999998,36.003309
22572,小川町,139.260412,36.05903
22072,竹沢,139.229952,36.075466
21998,折原,139.19520500000002,36.096296
22169,寄居,139.194224,36.118013
22163,用土,139.200758,36.153858
22134,松久,139.182127,36.172938
22035,児玉,139.13582,36.192624
22074,丹荘,139.102306,36.216668
21880,群馬藤岡,139.08338,36.250336
21873,北藤岡,139.080779,36.282469
21876,倉賀野,139.049474,36.300216
21913,高崎,139.01235400000002,36.322239
22574,尾久,139.753846,35.746829999999996
22487,赤羽,139.72092800000001,35.778026000000004
21982,浦和,139.65710900000002,35.858496
29315,さいたま新都心,139.633587,35.893867
21987,大宮,139.62405,35.906439
22084,土呂,139.63214,35.931996999999996
22110,東大宮,139.640291,35.948751
22100,蓮田,139.65301599999998,35.981272
22051,白岡,139.66682600000001,36.01774
22058,新白岡,139.67208,36.038732
22028,久喜,139.67727,36.065684000000005
22118,東鷲宮,139.67913000000001,36.089428000000005
22030,栗橋,139.694177,36.136852000000005
21631,古河,139.709726,36.194375
21812,野木,139.73472900000002,36.229963
21823,間々田,139.76103899999998,36.257907
21746,小山,139.806241,36.312746999999995
21767,小金井,139.842232,36.374435
21783,自治医大,139.854524,36.39543
28445,石橋,139.866536,36.43651
21784,雀宮,139.876811,36.493845
21736,宇都宮,139.89838899999998,36.559246
26306,岡本,139.94436299999998,36.598182
21819,宝積寺,139.979487,36.631703
21735,氏家,139.9621,36.681696
21750,蒲須坂,139.95046100000002,36.720727000000004
21748,片岡,139.945665,36.754557
21830,矢板,139.93291200000002,36.80655
26115,野崎,139.957752,36.843722
21810,西那須野,139.98638300000002,36.883726
21804,那須塩原,140.020694,36.931956
22983,三河島,139.777131,35.733383
22995,南千住,139.7994,35.734033000000004
22630,北千住,139.804872,35.749677
22499,綾瀬,139.825019,35.762221999999994
22611,亀有,139.847573,35.766527
22598,金町,139.870482,35.769582
22444,松戸,139.900779,35.784471999999994
22262,北松戸,139.911528,35.800459000000004
22447,馬橋,139.917305,35.811682
22258,北小金,139.931303,35.833436
22452,南柏,139.954111,35.844654999999996
22228,柏,139.971148,35.862316
